source	parcel_id	name	signal	mean	sem	t	p	dz	frac_sig_pos	frac_sig_neg	p_holm
model7	6	Superior Frontal Gyrus R	rpe	0.04191257216495799	0.02480421506913324	1.689735879492299	0.09654151775592246	0.2218731908112198			1.0
model7	6	Superior Frontal Gyrus R	urpe	0.004136518940972726	0.015769050500720194	0.2623188340213512	0.794021378613381	0.03444415036726526	0.1077943615257048	0.04643449419568822	1.0
model7	6	Superior Frontal Gyrus R	surprise	0.020443552895794255	0.009561604329049896	2.1380881484169985	0.036809618041944804	0.2807447279082852			1.0
model7	7	Middle Frontal Gyrus L	rpe	0.17252619267932987	0.031355450230250534	5.502271261054424	9.25014165347391e-07	0.7224836119156237			0.0001748276772506569
model7	7	Middle Frontal Gyrus L	urpe	0.0013553977008980834	0.02154098557104954	0.06292180533836383	0.950048904508696	0.008262037808074402	0.0	0.11914893617021277	1.0
model7	7	Middle Frontal Gyrus L	surprise	0.03248700786714224	0.010056471114817457	3.2304580300812544	0.002053993671175347	0.42417992043301583			0.2649651835816198
model7	8	Middle Frontal Gyrus R	rpe	0.04082756935197117	0.029898295318858435	1.365548400554431	0.17744556517653806	0.17930528937410192			1.0
model7	8	Middle Frontal Gyrus R	urpe	0.09494462367758241	0.024255693191078558	3.914323244841496	0.00024446024740386936	0.5139758223400313	0.3646322378716745	0.0	0.03740241785279201
model7	8	Middle Frontal Gyrus R	surprise	0.021344434357720633	0.011585881086623022	1.842279771226443	0.07063778525075282	0.24190318508936995			1.0
model7	12	Inferior Frontal Gyrus, pars opercularis R	rpe	0.010603426388724647	0.0350026652516201	0.3029319713942031	0.7630445411610447	0.03977691656293632			1.0
model7	12	Inferior Frontal Gyrus, pars opercularis R	urpe	0.0783026944089347	0.02721305350122519	2.8773946446476253	0.005633682227569864	0.37782042671834876	0.17964071856287425	0.0	0.6591408206256741
model7	12	Inferior Frontal Gyrus, pars opercularis R	surprise	0.00648810967578824	0.0117116539984689	0.5539874791926442	0.581754354898561	0.0727421197417359			1.0
model7	13	Precentral Gyrus L	rpe	0.1558870379450742	0.027883645675871704	5.590626123899088	6.665149485785533e-07	0.7340851737815666			0.00012930390002423935
model7	13	Precentral Gyrus L	urpe	-0.04265705142811635	0.02101574601607843	-2.0297662236439713	0.04705762541163366	-0.26652136236583973	0.0	0.07481751824817519	1.0
model7	13	Precentral Gyrus L	surprise	0.009128291286906839	0.00883066964070511	1.0337031797486609	0.30564090803514415	0.13573187716854926			1.0
model7	14	Precentral Gyrus R	rpe	0.15095446343047805	0.02844656804988823	5.30659667506257	1.9023484664792733e-06	0.6967902800277305			0.00035193446629866557
model7	14	Precentral Gyrus R	urpe	-0.06097564898683805	0.022025299744881124	-2.7684367383471966	0.00758546960980681	-0.3635135527101755	0.001936108422071636	0.1606969990319458	0.87991447473759
model7	14	Precentral Gyrus R	surprise	0.002829720585952634	0.007844180933306235	0.36074137121668076	0.719626303420646	0.047367662639387347			1.0
model7	16	Temporal Pole R	rpe	0.01853592657863426	0.01925857476517106	0.962476548999685	0.3398757520815512	0.1263793623602846			1.0
model7	16	Temporal Pole R	urpe	-0.0305129817924492	0.015379261574963431	-1.984034255722824	0.05207480955824467	-0.26051646079045865	0.0	0.05087719298245614	1.0
model7	16	Temporal Pole R	surprise	-0.0002166801762044197	0.008078509325819626	-0.026821801828202485	0.9786955500959487	-0.0035218751209316534			1.0
model7	18	Superior Temporal Gyrus, anterior division R	rpe	0.09956974233464594	0.02584896894448975	3.8519811969471727	0.0002993396534671165	0.5057899104138577			0.04474693272005907
model7	18	Superior Temporal Gyrus, anterior division R	urpe	-0.0855206777342405	0.022269223973139653	-3.840307944156137	0.0003108548119527096	-0.504257137229997	0.0	0.3333333333333333	0.04600651216900102
model7	18	Superior Temporal Gyrus, anterior division R	surprise	0.013651750237135399	0.01143974463536478	1.1933614492523226	0.23767129116570293	0.1566960350136313			1.0
model7	20	Superior Temporal Gyrus, posterior division R	rpe	0.032589546176724875	0.023215031543390163	1.4038122720537007	0.1657997685650608	0.18432958184807383			1.0
model7	20	Superior Temporal Gyrus, posterior division R	urpe	-0.01092524522473194	0.023489245993265552	-0.4651168976587944	0.6436198203871313	-0.06107284069435693	0.0	0.08403361344537816	1.0
model7	20	Superior Temporal Gyrus, posterior division R	surprise	0.01287413284856647	0.010616505391482452	1.2126525983677543	0.23026476891036216	0.15922908698974364			1.0
model7	21	Middle Temporal Gyrus, anterior division L	rpe	0.08800229410656717	0.017255966698656682	5.0998182624806425	4.043000578927519e-06	0.6696389442792015			0.0007277401042069534
model7	21	Middle Temporal Gyrus, anterior division L	urpe	-0.07819993347977189	0.01601678714008556	-4.882373274728689	8.842728865468698e-06	-0.6410870185942663	0.0	0.6283185840707964	0.0015297920937260847
model7	21	Middle Temporal Gyrus, anterior division L	surprise	0.008898770335099348	0.007636832930546969	1.1652435526649652	0.24877368423991025	0.15300397431322685			1.0
model7	22	Middle Temporal Gyrus, anterior division R	rpe	0.1046041893323986	0.01823480097733133	5.736513903411271	3.8692926352857393e-07	0.7532411777071369			7.622506491512907e-05
