source	parcel_id	name	signal	mean	sem	t	p	dz	frac_sig_pos	frac_sig_neg	p_holm
model2	11	Inferior Frontal Gyrus, pars opercularis L	rpe	0.09916078892061134	0.03056579017900244	3.2441755419996015	0.001972412926541979	0.4259811179907247	0.29533678756476683	0.0	0.31755848117325863
model2	11	Inferior Frontal Gyrus, pars opercularis L	urpe	0.04290032711717175	0.025655379069415854	1.6721767002972816	0.09997071543753296	0.21956755762717745	0.0	0.0	1.0
model2	11	Inferior Frontal Gyrus, pars opercularis L	surprise	0.024360054265847267	0.009465969741239557	2.57343462231027	0.01269550275212711	0.33790852045326897	0.0		1.0
model2	12	Inferior Frontal Gyrus, pars opercularis R	rpe	-0.026239075174963985	0.03399756075527234	-0.7717928754901872	0.4434251913270806	-0.10134136938716448	0.011976047904191617	0.11377245508982035	1.0
model2	12	Inferior Frontal Gyrus, pars opercularis R	urpe	0.0783026944089347	0.02721305350122519	2.8773946446476253	0.005633682227569864	0.37782042671834876	0.17964071856287425	0.0	0.8394186519079098
model2	12	Inferior Frontal Gyrus, pars opercularis R	surprise	0.01019655899241697	0.011761350489557017	0.8669547771295961	0.3896018026356831	0.11383673923558305	0.0		1.0
model2	13	Precentral Gyrus L	rpe	0.14428782874070856	0.02563928843935915	5.6276065961023605	5.808632092409274e-07	0.7389409476720464	0.5063868613138686	0.0	0.00013650285417161792
model2	13	Precentral Gyrus L	urpe	-0.04265705142811635	0.02101574601607843	-2.0297662236439713	0.04705762541163366	-0.26652136236583973	0.0	0.07481751824817519	1.0
model2	13	Precentral Gyrus L	surprise	0.010364395082322298	0.00894378262573812	1.158837990147031	0.25135419494511624	0.15216288274853695	0.0		1.0
model2	14	Precentral Gyrus R	rpe	0.1571597643030639	0.02674182126376749	5.87692822986592	2.2860309223101705e-07	0.7716784820362975	0.5847047434656341	0.0	5.486474213544409e-05
model2	14	Precentral Gyrus R	urpe	-0.06097564898683805	0.022025299744881124	-2.7684367383471966	0.00758546960980681	-0.3635135527101755	0.001936108422071636	0.1606969990319458	1.0
model2	14	Precentral Gyrus R	surprise	0.0025128729641152718	0.007906178224958711	0.317836619997065	0.7517703662685439	0.04173399280400576	0.0		1.0
model2	17	Superior Temporal Gyrus, anterior division L	rpe	0.07176779739237263	0.01957025647025781	3.6671873718897245	0.0005404710829716206	0.48152529243106057	0.30303030303030304	0.0	0.09620385276894847
model2	17	Superior Temporal Gyrus, anterior division L	urpe	-0.06917443845665132	0.01878374971859462	-3.6826746252998346	0.0005146473275390928	-0.48355886843113666	0.0	0.24242424242424243	0.0921218716294976
model2	17	Superior Temporal Gyrus, anterior division L	surprise	0.0036440918492177308	0.008289455492634525	0.4396056957487298	0.6618849729916865	0.057723055773582214	0.0		1.0
model2	18	Superior Temporal Gyrus, anterior division R	rpe	0.11176950139094043	0.023970022464638162	4.662886801872157	1.925079350833584e-05	0.6122670327825129	0.5	0.0	0.003984914256225518
