trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime
51,3,2,1,2,0,2,0,1,0,NaN,1,0.15,4$,4$,1,1,14998.308239,407.041687299999,411.271127730921,412.8838555,412.6692652,1.3981374690793,414.3842606,414.951518049209,3,0.893617021276596,0.106382978723404,42,6,1,415.951518049209
52,3,2,1,2,0,2,0,1,2,NaN,2,0.35,4$,4$,1,1,14998.308239,415.96665,419.681057848997,421.253579800001,421.313486499999,1.63242865100256,422.753686,423.928407306517,3,0.895833333333333,0.104166666666667,43,6,1,424.928407306517
53,3,2,1,2,0,2,0,1,1,NaN,1,0.35,4$,,NaN,NaN,14998.308239,424.941518,428.311680307561,429.8842164,431.311953799999,NaN,431.3842589,432.462436104064,3,0.895833333333333,0.104166666666667,44,6,1,433.462436104064
54,3,2,1,2,0,2,0,1,2,NaN,2,0.35,4$,4$,1,1,14998.308239,433.467377700001,436.329507053732,437.9020421,438.028279100001,1.69877204626937,439.4020822,440.447513548212,3,0.897959183673469,0.102040816326531,44,6,1,441.447513548212
55,3,2,1,2,0,2,0,1,1,NaN,0,0.5,2@,4$,0,0,14998.308239,441.456695700001,444.867240790627,446.439793900001,447.379462299999,2.51222150937247,447.939926999999,448.839336640774,3,0.88,0.12,45,6,1,449.839336640774
56,3,2,1,2,0,2,0,1,2,NaN,1,0.5,2@,2@,1,1,14998.308239,449.8478068,453.916317744905,455.5218644,455.307599899999,1.39128215509481,457.021904200001,458.352274895447,3,0.882352941176471,0.117647058823529,45,7,1,459.352274895447
57,3,2,1,2,0,2,0,1,0,NaN,0,0.35,4$,4$,1,1,14998.308239,459.373498999999,461.532823678397,463.1052198,463.552874700001,2.02005102160365,464.605259800001,465.44190043169,3,0.884615384615385,0.115384615384615,46,7,1,466.44190043169
58,3,2,1,2,0,2,0,1,2,NaN,1,0.5,2@,2@,1,1,14998.308239,466.447715,470.988353373961,472.560819099999,472.8044971,1.81614372603872,474.060859200001,474.907193620586,3,0.886792452830189,0.113207547169811,47,7,1,475.907193620586
59,3,2,1,2,0,2,0,1,1,NaN,2,0.15,4$,4$,1,0,14998.308239,475.922065299999,478.620667689143,480.1929282,481.160279400001,2.53961171085757,481.6929702,482.242122659683,3,0.888888888888889,0.111111111111111,48,7,0,483.242122659683
60,3,2,1,2,0,2,0,1,0,NaN,0,0.35,4$,4$,1,1,14998.308239,483.2471835,488.045261847552,489.617643199999,489.989397200001,1.94413535244894,491.117682800001,492.309874499651,3,0.890909090909091,0.109090909090909,49,7,1,493.309874499651
1,4,3,1,2,0,2,0,1,0,0,NaN,0.15,4$,2@,0,0,15697.3254691,0.00293839999903867,2.96938802887053,4.60965059999944,4.46659960000034,1.49721157112981,6.10969520000071,6.63173926169657,3,0,1,1,1,1,7.63173926169657
2,4,3,1,2,0,2,0,1,1,2,NaN,0.5,2@,2@,1,1,15697.3254691,7.63638750000064,10.3870947836458,12.0018798000001,11.8608583000005,1.47376351635467,13.501925999999,14.0957949223448,3,0.5,0.5,1,2,1,15.0957949223448
3,4,3,1,2,0,2,0,1,0,1,NaN,0.5,2@,2@,1,1,15697.3254691,15.1083536999995,19.5258726305256,21.029973499999,21.1011798,1.5753071694744,22.5300141000007,23.0401312159956,3,0.666666666666667,0.333333333333333,2,2,1,24.0401312159956
4,4,3,1,2,0,2,0,1,1,0,NaN,0.35,4$,4$,1,0,15697.3254691,24.0498891000007,26.8934729986504,28.3977980999989,28.7552285999991,1.8617556013487,29.8978380999997,30.9625248129596,3,0.75,0.25,3,2,0,31.9625248129596
5,4,3,1,2,0,2,0,1,0,1,NaN,0.5,2@,2@,1,1,15697.3254691,31.9740746000007,36.722724557987,38.2268091999995,39.4826252999992,2.75990074201218,39.7268480999992,40.5484952866955,3,0.8,0.2,4,2,1,41.5484952866955
6,4,3,1,2,0,2,0,1,2,0,NaN,0.5,2@,2@,1,0,15697.3254691,41.5661655000004,43.7427542930418,44.9911247,44.8514950999997,1.10874080695794,46.4911742999993,47.3187417150275,3,0.833333333333333,0.166666666666667,5,2,0,48.3187417150275
