subject	name	signal	value
51	Caudate / Putamen R (2)	urpe	-0.46467840368241364
52	Caudate / Putamen R (2)	urpe	-0.13141427545129175
53	Caudate / Putamen R (2)	urpe	-0.07285119245552031
54	Caudate / Putamen R (2)	urpe	-0.24663164159172557
55	Caudate / Putamen R (2)	urpe	-0.33261760287666414
56	Caudate / Putamen R (2)	urpe	-0.137543860897334
57	Caudate / Putamen R (2)	urpe	-0.1559064409541012
58	Caudate / Putamen R (2)	urpe	-0.1738055048512681
59	Caudate / Putamen R (2)	urpe	0.12382895631839641
60	Caudate / Putamen R (2)	urpe	-0.01983429544766542
61	Caudate / Putamen R (2)	urpe	-0.15475556841849017
62	Caudate / Putamen R (2)	urpe	-0.02060606313358945
63	Caudate / Putamen R (2)	urpe	-0.1349099034678854
64	Caudate / Putamen R (2)	urpe	0.023193870650940418
01	Caudate / Putamen R (2)	surprise	-0.09609753711275905
02	Caudate / Putamen R (2)	surprise	-0.0142437744295292
03	Caudate / Putamen R (2)	surprise	-0.03347365711778129
04	Caudate / Putamen R (2)	surprise	-0.041050543943348373
05	Caudate / Putamen R (2)	surprise	0.08669597374125569
06	Caudate / Putamen R (2)	surprise	0.020606092046701868
07	Caudate / Putamen R (2)	surprise	0.021911787147085377
09	Caudate / Putamen R (2)	surprise	0.024778840456181245
10	Caudate / Putamen R (2)	surprise	0.02021599754022139
11	Caudate / Putamen R (2)	surprise	0.037724998324456124
12	Caudate / Putamen R (2)	surprise	0.0022467146589864825
14	Caudate / Putamen R (2)	surprise	0.006949093537517978
15	Caudate / Putamen R (2)	surprise	-0.031973103672150595
17	Caudate / Putamen R (2)	surprise	-0.017827498902561616
18	Caudate / Putamen R (2)	surprise	-0.04497555686457852
19	Caudate / Putamen R (2)	surprise	-0.17556983555954683
20	Caudate / Putamen R (2)	surprise	0.023281490317630566
21	Caudate / Putamen R (2)	surprise	-0.004147178754142384
22	Caudate / Putamen R (2)	surprise	0.027014194869194402
23	Caudate / Putamen R (2)	surprise	0.00847470302965335
24	Caudate / Putamen R (2)	surprise	-0.010824602788317842
25	Caudate / Putamen R (2)	surprise	-0.0734638825870433
26	Caudate / Putamen R (2)	surprise	0.276611054057677
27	Caudate / Putamen R (2)	surprise	0.046648489069743754
28	Caudate / Putamen R (2)	surprise	0.025840183329626547
29	Caudate / Putamen R (2)	surprise	-0.011850944796442638
30	Caudate / Putamen R (2)	surprise	-0.0204033880132388
33	Caudate / Putamen R (2)	surprise	0.006821297513284297
34	Caudate / Putamen R (2)	surprise	0.006532828557758979
35	Caudate / Putamen R (2)	surprise	0.11075235000146666
36	Caudate / Putamen R (2)	surprise	-0.03682736389499174
37	Caudate / Putamen R (2)	surprise	0.0061859454701500205
38	Caudate / Putamen R (2)	surprise	0.17012184679236217
39	Caudate / Putamen R (2)	surprise	0.04770942598253258
40	Caudate / Putamen R (2)	surprise	-0.0029410346317778144
41	Caudate / Putamen R (2)	surprise	0.0678372569510919
42	Caudate / Putamen R (2)	surprise	-0.016033805031896397
43	Caudate / Putamen R (2)	surprise	-0.03276212295236503
45	Caudate / Putamen R (2)	surprise	-0.00981789834085939
46	Caudate / Putamen R (2)	surprise	0.012045543268795717
47	Caudate / Putamen R (2)	surprise	-0.03387748012794174
48	Caudate / Putamen R (2)	surprise	-0.029809673578615196
49	Caudate / Putamen R (2)	surprise	0.08168286232009234
50	Caudate / Putamen R (2)	surprise	-0.030671327058707957
51	Caudate / Putamen R (2)	surprise	-0.013609178576111283
52	Caudate / Putamen R (2)	surprise	-0.03750901681959703
53	Caudate / Putamen R (2)	surprise	0.017364573019192763
54	Caudate / Putamen R (2)	surprise	0.02309857659642636
55	Caudate / Putamen R (2)	surprise	-0.10516447276368972
56	Caudate / Putamen R (2)	surprise	0.11581575516072605
57	Caudate / Putamen R (2)	surprise	-0.03377879918848615
58	Caudate / Putamen R (2)	surprise	0.020190159237357227
59	Caudate / Putamen R (2)	surprise	-0.11834882719667461
60	Caudate / Putamen R (2)	surprise	-0.06075649987506638
61	Caudate / Putamen R (2)	surprise	-0.043988041535124124
62	Caudate / Putamen R (2)	surprise	0.0511163827099834
63	Caudate / Putamen R (2)	surprise	0.10632285229398325
64	Caudate / Putamen R (2)	surprise	0.03813812911502641
